Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
127.0.0.1-127.0.0.1-56810-34093-6,127.0.0.1,56810,127.0.0.1,34093,6,08/09/2020 10:28:04 AM,185,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,10810.810810810812,185.0,0.0,185.0,185.0,185.0,185.0,0.0,185.0,185.0,0,0,0,0,0,0,0,0,0,64,0,10810.810810810812,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,32,0,0,0,0,0,0,0,0,No Label
127.0.0.1-127.0.0.1-56814-34093-6,127.0.0.1,56814,127.0.0.1,34093,6,08/09/2020 10:28:09 AM,15002555,13,0,143.0,0.0,75.0,0.0,11.0,21.37365980203983,0,0,0,0,9.531709765436622,0.8665190695851474,1250212.9166666667,4317263.355321568,1.4959314E7,15.0,1.5002555E7,1250212.9166666667,4317263.355321568,1.4959314E7,15.0,0,0,0,0,0,0,0,0,0,432,0,0.8665190695851474,0.0,0.0,75.0,10.214285714285715,20.74452132094556,430.33516483516485,1,2,0,5,12,0,0,0,0.0,11.0,11.0,0.0,0,0,0,0,5,80882,1,11,0,0,65495,0,5,32,0,0,0,0,1.4541274460733338E15,4.822795086505452E14,1.599540189226707E15,1.4918043E7,No Label
127.0.0.1-127.0.0.1-56816-34093-6,127.0.0.1,56816,127.0.0.1,34093,6,08/09/2020 10:28:29 AM,15003248,13,0,143.0,0.0,75.0,0.0,11.0,21.37365980203983,0,0,0,0,9.531269495778515,0.866479045070774,1250270.6666666665,4317048.468383891,1.4958684E7,6.0,1.5003248E7,1250270.6666666665,4317048.468383891,1.4958684E7,6.0,0,0,0,0,0,0,0,0,0,432,0,0.866479045070774,0.0,0.0,75.0,10.214285714285715,20.74452132094556,430.33516483516485,1,2,0,5,12,0,0,0,0.0,11.0,11.0,0.0,0,0,0,0,5,122326,1,11,0,0,65495,0,5,32,0,0,0,0,1.454127464257054E15,4.822795146822882E14,1.599540209230621E15,1.4915374E7,No Label
192.168.0.104-172.217.11.67-37038-443-6,192.168.0.104,37038,172.217.11.67,443,6,08/09/2020 10:28:45 AM,3035756,6,3,581.0,2916.0,517.0,0.0,96.83333333333334,207.42460477645045,2916.0,0.0,972.0,1683.5533849569488,1151.9371122053287,2.964665144366016,379469.5,749699.185052626,2201685.0,22.0,3035756.0,607151.2,900452.3092530775,2201685.0,8175.0,530982.0,265491.0,375417.1322675618,530951.0,31.0,0,0,0,0,200,104,1.976443429577344,0.988221714788672,0.0,2916.0,349.7,916.0021894685137,839060.0111111109,1,2,0,3,8,0,0,0,0.0,388.55555555555554,96.83333333333333,972.0,0,0,0,0,0,0,0,64,0,324,64240,240,2,32,0,0,0,0,1.599540226625831E15,1072751.578071012,1.599540228743284E15,1.599540225715836E15,No Label
172.217.11.67-192.168.0.104-443-37038-6,172.217.11.67,443,192.168.0.104,37038,6,08/09/2020 10:28:48 AM,11626,2,1,580.0,0.0,580.0,0.0,290.0,410.1219330881976,0.0,0.0,0.0,0.0,49888.181661792536,258.04231894030625,5813.0,8148.6985463937735,11575.0,51.0,11626.0,11626.0,0.0,11626.0,11626.0,0,0,0,0,0,1,0,0,0,64,20,172.0282126268708,86.0141063134354,0.0,580.0,290.0,334.86315612998294,112133.33333333333,1,0,1,1,2,0,0,0,0.0,386.6666666666667,290.0,0.0,0,0,0,0,0,0,0,193,0,0,240,0,0,32,0,0,0,0,0,0,0,0,No Label
127.0.0.1-127.0.0.1-56824-34093-6,127.0.0.1,56824,127.0.0.1,34093,6,08/09/2020 10:28:49 AM,15005294,13,0,143.0,0.0,75.0,0.0,11.0,21.37365980203983,0,0,0,0,9.529969889293739,0.8663608990267035,1250441.1666666667,4317141.329696704,1.495915E7,30.0,1.5005294E7,1250441.1666666667,4317141.329696704,1.495915E7,30.0,0,0,0,0,0,0,0,0,0,432,0,0.8663608990267035,0.0,0.0,75.0,10.214285714285715,20.74452132094556,430.33516483516485,1,2,0,5,12,0,0,0,0.0,11.0,11.0,0.0,0,0,0,0,5,56813,1,11,0,0,65495,0,5,32,0,0,0,0,1.4541274824418925E15,4.822795207133347E14,1.599540229234403E15,1.4915923E7,No Label
192.168.0.104-142.250.68.109-40928-443-6,192.168.0.104,40928,142.250.68.109,443,6,08/09/2020 10:28:48 AM,26211681,7,4,581.0,3242.0,517.0,0.0,83.00000000000001,192.85659611915446,2662.0,0.0,810.5,1264.2524800582094,145.8510043670988,0.41966022705678435,2621168.1,7954901.184530194,2.5258667E7,61.0,2.6211681E7,4368613.5,1.0234708736323174E7,2.5258667E7,11724.0,623973.0,207991.0,175732.16563566274,336094.0,7653.0,0,0,0,0,232,136,0.26705650812704457,0.15260371892973976,0.0,2662.0,318.5833333333333,767.2906831340013,588734.9924242423,1,2,0,4,10,0,0,0,0.0,347.54545454545456,83.0,810.5,0,0,0,0,4,7031,0,52,0,294,64240,240,2,32,0,0,0,0,1.421813539602004E15,5.331800678939179E14,1.599540229282799E15,2.5218223E7,No Label
192.168.0.104-52.1.183.160-53164-443-6,192.168.0.104,53164,52.1.183.160,443,6,08/09/2020 10:29:10 AM,4242241,8,4,568.0,215.0,517.0,0.0,71.00000000000001,181.09271500690312,146.0,0.0,53.75,69.57190524917368,184.5722579174545,2.828693607930337,385658.2727272727,631337.4497751723,2042643.0,84.0,4242241.0,606034.4285714286,716850.9076871929,2042643.0,703.0,753359.0,251119.66666666666,215990.40293571688,377386.0,1722.0,0,0,0,0,272,136,1.8857957386202246,0.9428978693101123,0.0,517.0,60.23076923076923,143.99256569128482,20733.858974358976,1,3,0,4,10,0,0,0,0.0,65.25,71.0,53.75,0,0,0,0,4,1040,0,47,0,17,64240,110,2,32,0,0,0,0,1.5995402518560162E15,529381.6493973238,1.599540252506865E15,1.599540250752991E15,No Label
192.168.0.104-52.55.161.123-46530-443-6,192.168.0.104,46530,52.55.161.123,443,6,08/09/2020 10:29:11 AM,2757754,7,5,643.0,5584.0,517.0,0.0,91.85714285714285,193.26185049601193,5257.0,0.0,1116.8,2316.8493045513337,2257.9969061779984,4.351367090755739,250704.9090909091,473136.92125291907,1574423.0,97.0,2757754.0,459625.6666666667,578502.3755362347,1574423.0,768.0,794815.0,198703.75,221615.44303646803,396090.0,1098.0,0,0,0,0,232,168,2.5382974696075142,1.8130696211482245,0.0,5257.0,478.9999999999999,1443.600995196849,2083983.833333333,1,2,0,5,11,0,0,0,0.0,518.9166666666666,91.85714285714286,1116.8,0,0,0,0,5,7843,0,53,0,465,64240,110,2,32,0,0,0,0,1.5995402525336892E15,381233.17256652645,1.599540253018194E15,1.599540251836078E15,No Label
192.168.0.104-142.250.107.100-58178-443-6,192.168.0.104,58178,142.250.107.100,443,6,08/09/2020 10:29:11 AM,3036735,8,5,581.0,4383.0,517.0,0.0,72.62500000000001,180.94587785933592,2403.0,0.0,876.6,1028.1866562059633,1634.6503728511047,4.280913546950919,253061.25,625652.4333068241,2206758.0,60.0,3036735.0,433819.28571428574,793622.436827638,2206758.0,621.0,527952.0,131988.0,151312.07646670728,263814.0,89.0,0,0,0,0,264,168,2.634408336585181,1.646505210365738,0.0,2403.0,354.5714285714286,711.5584968964214,506315.49450549454,1,2,0,4,12,0,0,0,0.0,381.84615384615387,72.625,876.6,0,0,0,0,5,9415,0,44,0,337,64240,261,2,32,0,0,0,0,1.5995402520062455E15,217737.76690742554,1.599540252339559E15,1.599540251557131E15,No Label
