Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
13.35.20.78-192.168.0.104-443-39516-6,13.35.20.78,443,192.168.0.104,39516,6,16/09/2020 09:52:01 AM,43,3,1,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0.0,0.0,0.0,0.0,558139.5348837209,93023.25581395348,14.333333333333334,7.094598884597588,22.0,8.0,43.0,21.5,0.7071067811865476,22.0,21.0,0,0,0,0,0,0,0,0,0,96,32,69767.44186046511,23255.81395348837,0.0,24.0,4.8,10.73312629199899,115.2,1,0,0,1,4,0,0,0,0.0,6.0,8.0,0.0,0,0,0,0,0,0,0,6,0,0,122,1682,1,32,0,0,0,0,1.600229221297132E15,0.0,1.600229221297132E15,1.600229221297132E15,No Label
192.168.0.104-106.11.248.144-50900-443-6,192.168.0.104,50900,106.11.248.144,443,6,16/09/2020 09:52:22 AM,3614563,19,12,3387.0,11170.0,1284.0,0.0,178.26315789473682,378.5639300340261,5188.0,0.0,930.8333333333334,1561.250829147947,4027.3194850940486,8.576417121516487,120485.43333333335,271574.4038970667,1298783.0,8.0,3614563.0,200809.05555555553,337435.97331929195,1298783.0,35.0,3078441.0,279858.2727272727,535305.8206399573,1841759.0,13.0,0,0,0,0,448,260,5.256513719639138,3.31990340187735,0.0,5188.0,454.9062500000001,1043.740987502137,1089395.2489919357,1,2,0,13,30,0,0,0,0.0,469.5806451612903,178.26315789473685,930.8333333333334,0,0,0,0,18,7959,0,109,0,360,64240,8988,8,20,0,0,0,0,1.6002292446646868E15,823331.3503256048,1.600229245809929E15,1.60022924219573E15,No Label
106.11.248.144-192.168.0.104-443-50900-6,106.11.248.144,443,192.168.0.104,50900,6,16/09/2020 09:52:26 AM,307562,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75413087442532,153781.0,217351.89661468336,307472.0,90.0,307562.0,307562.0,0.0,307562.0,307562.0,0,0,0,0,0,0,0,0,0,40,20,6.502753916283546,3.251376958141773,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8988,63326,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.104-13.224.250.9-55990-443-6,192.168.0.104,55990,13.224.250.9,443,6,16/09/2020 09:52:27 AM,807445,11,8,779.0,6801.0,440.0,0.0,70.81818181818183,139.10630336675487,4200.0,0.0,850.125,1493.6410390624076,9387.636309593843,23.531014496343406,44858.05555555555,56605.99031018477,160745.0,44.0,807445.0,80744.5,61739.11445438063,160855.0,104.0,491597.0,70228.14285714286,85249.22346748693,208379.0,904.0,0,0,0,0,360,264,13.623218918935656,9.90779557740775,0.0,4200.0,379.0,994.042729146198,988120.9473684215,1,2,0,7,18,0,0,0,0.0,398.94736842105266,70.81818181818181,850.125,0,0,0,0,8,14385,0,41,0,357,64240,122,5,32,0,0,0,0,1.600229248133533E15,196331.9386269619,1.600229248494564E15,1.600229247687378E15,No Label
192.168.0.104-13.224.250.9-55992-443-6,192.168.0.104,55992,13.224.250.9,443,6,16/09/2020 09:52:28 AM,428066,14,17,792.0,28848.0,440.0,0.0,56.57142857142857,127.01648244691242,5934.0,0.0,1696.9411764705883,1754.3373560474422,69241.65899650988,72.41873916639022,14268.866666666667,27660.046218493477,95660.0,11.0,428066.0,32928.15384615385,38869.72167777501,97227.0,177.0,258853.0,16178.312499999996,35032.617806303024,110265.0,494.0,0,0,0,0,456,552,32.70523704288591,39.71350212350432,0.0,5934.0,926.25,1513.349606752539,2290227.032258065,1,2,0,7,30,0,0,0,1.0,956.1290322580645,56.57142857142857,1696.9411764705883,0,0,0,0,17,92803,0,25,0,930,64240,122,5,32,0,0,0,0,1.6002292487763102E15,91498.94261317937,1.600229248896025E15,1.600229248497848E15,No Label
192.168.0.104-13.226.173.42-36670-443-6,192.168.0.104,36670,13.226.173.42,443,6,16/09/2020 09:52:42 AM,920086,11,8,837.0,17933.0,441.0,0.0,76.09090909090911,139.71431891216773,6917.0,0.0,2241.625,3124.5315963242506,20400.26693156944,20.650243564188568,51115.88888888889,110047.64263765296,305072.0,5.0,920086.0,92008.6,138440.8317731602,305177.0,96.0,614423.0,87774.71428571428,147364.5283457706,306325.0,5.0,0,0,0,0,360,264,11.955404168740749,8.694839395447817,0.0,6917.0,938.5000000000001,2190.6642708019913,4799009.947368421,1,2,0,8,18,0,0,0,0.0,987.8947368421053,76.0909090909091,2241.625,0,0,0,0,9,31366,0,44,0,943,64240,122,6,32,0,0,0,0,1.6002292627604532E15,274818.2156165523,1.600229263003853E15,1.600229262084014E15,No Label
13.226.173.42-192.168.0.104-443-36670-6,13.226.173.42,443,192.168.0.104,36670,6,16/09/2020 09:52:43 AM,42,3,0,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0,0,0,0,571428.5714285715,71428.57142857143,21.0,18.384776310850235,34.0,8.0,42.0,21.0,18.384776310850235,34.0,8.0,0,0,0,0,0,0,0,0,0,96,0,71428.57142857143,0.0,0.0,24.0,6.0,12.0,144.0,1,0,0,1,3,0,0,0,0.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,0,0,122,0,1,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-172.217.166.162-42932-443-6,192.168.0.104,42932,172.217.166.162,443,6,16/09/2020 10:50:59 AM,118081,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.93752593558659,118081.0,0.0,118081.0,118081.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8.468762967793294,8.468762967793294,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,240,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-13.227.228.85-34790-443-6,192.168.0.104,34790,13.227.228.85,443,6,16/09/2020 10:50:58 AM,11099067,1,4,0.0,63.0,0.0,0.0,0.0,0.0,39.0,0.0,15.75,19.189841062395487,5.676152779328208,0.4504883158196991,2774766.75,5485306.442431901,1.1002443E7,4.0,0,0,0,0,0,1.1002473E7,3667491.0,6352254.767549,1.1002443E7,4.0,0,0,0,0,32,128,0.09009766316393981,0.36039065265575926,0.0,39.0,10.5,16.944025495731527,287.1,1,0,0,2,5,0,0,0,4.0,12.6,0.0,15.75,0,0,0,0,0,0,0,0,0,12,501,122,0,32,0,0,0,0,1.6002327642737265E15,7711581.397720218,1.600232769726638E15,1.600232758820815E15,No Label
192.168.0.104-13.227.228.85-34790-443-6,192.168.0.104,34790,13.227.228.85,443,6,16/09/2020 10:51:09 AM,88,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,22727.272727272728,88.0,0.0,88.0,88.0,88.0,88.0,0.0,88.0,88.0,0,0,0,0,0,0,0,0,0,64,0,22727.272727272728,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,501,0,0,32,0,0,0,0,0,0,0,0,No Label
