Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
127.0.0.1-127.0.0.1-35762-38205-6,127.0.0.1,35762,127.0.0.1,38205,6,09/09/2020 11:38:44 PM,362,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5524.861878453038,362.0,0.0,362.0,362.0,362.0,362.0,0.0,362.0,362.0,0,0,0,0,0,0,0,0,0,64,0,5524.861878453038,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,32,0,0,0,0,0,0,0,0,No Label
127.0.0.1-127.0.0.1-35768-38205-6,127.0.0.1,35768,127.0.0.1,38205,6,09/09/2020 11:38:49 PM,15005232,13,0,143.0,0.0,75.0,0.0,11.0,21.37365980203983,0,0,0,0,9.530009266101317,0.8663644787364834,1250436.0,4317445.262431266,1.4960112E7,38.0,1.5005232E7,1250436.0,4317445.262431266,1.4960112E7,38.0,0,0,0,0,0,0,0,0,0,432,0,0.8663644787364834,0.0,0.0,75.0,10.214285714285715,20.74452132094556,430.33516483516485,1,2,0,5,12,0,0,0,0.0,11.0,11.0,0.0,0,0,0,0,5,64211,1,11,0,0,65495,0,5,32,0,0,0,0,1.454249118772999E15,4.823198629198636E14,1.599674029197668E15,1.4917692E7,No Label
192.168.0.104-151.101.65.176-42652-443-6,192.168.0.104,42652,151.101.65.176,443,6,09/09/2020 11:39:23 PM,101351,7,4,610.0,6007.0,517.0,0.0,87.14285714285715,192.69183391400597,3207.0,0.0,1501.75,1742.0138489690603,65287.95966492684,108.53370958352656,10135.099999999999,19069.992439840018,46130.0,8.0,101351.0,16891.833333333336,22790.471530151954,46156.0,150.0,47805.0,15935.0,26498.16403073994,46524.0,18.0,0,0,0,0,232,136,69.06690609860782,39.46680348491875,0.0,3207.0,551.4166666666666,1158.0572649000906,1341096.6287878787,1,2,0,3,10,0,0,0,0.0,601.5454545454545,87.14285714285714,1501.75,0,0,0,0,4,120743,0,55,0,546,64240,58,2,32,0,0,0,0,1.5996740635529615E15,35961.27872708219,1.599674063583483E15,1.599674063482391E15,No Label
151.101.65.176-192.168.0.104-443-42652-6,151.101.65.176,443,192.168.0.104,42652,6,09/09/2020 11:39:23 PM,1167,3,2,289.0,0.0,258.0,0.0,96.33333333333334,140.8628174265066,0.0,0.0,0.0,0.0,247643.53041988003,4284.490145672665,291.75,499.5767375155359,1039.0,9.0,1167.0,583.5,778.5245660863889,1134.0,33.0,1063.0,1063.0,0.0,1063.0,1063.0,1,0,0,0,96,40,2570.694087403599,1713.796058269066,0.0,258.0,91.16666666666667,129.78507875201473,16844.166666666664,1,0,2,2,3,0,0,0,0.0,109.4,96.33333333333333,0.0,0,0,0,0,0,0,0,57,0,0,58,0,1,32,0,0,0,0,1.599674063627669E15,650.5382386916237,1.599674063628129E15,1.599674063627209E15,No Label
127.0.0.1-127.0.0.1-35782-38205-6,127.0.0.1,35782,127.0.0.1,38205,6,09/09/2020 11:39:09 PM,15003313,13,0,143.0,0.0,75.0,0.0,11.0,21.37365980203983,0,0,0,0,9.531228202730956,0.8664752911573597,1250276.0833333333,4316881.057800463,1.495816E7,30.0,1.5003313E7,1250276.0833333333,4316881.057800463,1.495816E7,30.0,0,0,0,0,0,0,0,0,0,432,0,0.8664752911573597,0.0,0.0,75.0,10.214285714285715,20.74452132094556,430.33516483516485,1,2,0,5,12,0,0,0,0.0,11.0,11.0,0.0,0,0,0,0,5,64501,1,11,0,0,65495,0,5,32,0,0,0,0,1.454249136958075E15,4.82319868951876E14,1.599674049201388E15,1.4915566E7,No Label
