Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.104-50.23.131.235-47966-443-6,192.168.0.104,47966,50.23.131.235,443,6,11/09/2020 04:51:23 PM,308695,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.478886927225902,308695.0,0.0,308695.0,308695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3.239443463612951,3.239443463612951,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,235,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-67.202.94.86-55650-443-6,192.168.0.104,55650,67.202.94.86,443,6,11/09/2020 04:51:23 PM,805139,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.4840431279567876,805139.0,0.0,805139.0,805139.0,805139.0,805139.0,0.0,805139.0,805139.0,0,0,0,0,0,0,0,0,0,64,0,2.4840431279567876,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,501,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-23.235.251.213-52122-443-6,192.168.0.104,52122,23.235.251.213,443,6,11/09/2020 04:51:23 PM,869703,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.2996356227355776,869703.0,0.0,869703.0,869703.0,869703.0,869703.0,0.0,869703.0,869703.0,0,0,0,0,0,0,0,0,0,40,0,2.2996356227355776,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,501,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.104-67.202.94.86-55650-443-6,192.168.0.104,55650,67.202.94.86,443,6,11/09/2020 04:51:25 PM,1695918,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.1793023011725803,1695918.0,0.0,1695918.0,1695918.0,1695918.0,1695918.0,0.0,1695918.0,1695918.0,0,0,0,0,0,0,0,0,0,64,0,1.1793023011725803,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,501,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-23.235.251.213-52122-443-6,192.168.0.104,52122,23.235.251.213,443,6,11/09/2020 04:51:25 PM,1823738,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0966487510815697,1823738.0,0.0,1823738.0,1823738.0,1823738.0,1823738.0,0.0,1823738.0,1823738.0,0,0,0,0,0,0,0,0,0,40,0,1.0966487510815697,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,501,0,0,20,0,0,0,0,0,0,0,0,No Label
192.229.232.200-192.168.0.104-443-50546-6,192.229.232.200,443,192.168.0.104,50546,6,11/09/2020 04:52:11 PM,324,3,2,81.0,0.0,57.0,0.0,27.0,28.61817604250837,0.0,0.0,0.0,0.0,250000.0,15432.098765432098,81.0,69.1712849863776,180.0,30.0,324.0,162.0,134.35028842544403,257.0,67.0,114.0,114.0,0.0,114.0,114.0,1,0,0,0,60,40,9259.25925925926,6172.839506172839,0.0,57.0,23.0,27.92848008753788,780.0,1,0,0,2,5,0,0,0,0.0,27.6,27.0,0.0,0,0,0,0,0,0,0,16,0,0,136,501,1,20,0,0,0,0,1.599822431618746E15,98.99494936611666,1.599822431618816E15,1.599822431618676E15,No Label
192.168.0.104-63.32.147.35-46060-443-6,192.168.0.104,46060,63.32.147.35,443,6,11/09/2020 04:52:15 PM,1282774,12,9,1155.0,7356.0,560.0,0.0,96.24999999999999,191.38781427913702,2800.0,0.0,817.3333333333334,1135.444516478018,6634.839808103376,16.37077146870766,64138.70000000001,129671.88112475107,387639.0,9.0,1282774.0,116615.81818181818,159196.1435863433,388852.0,44.0,1024983.0,128122.87499999999,179478.12942722696,409514.0,25.0,0,0,0,0,392,296,9.354726553547234,7.016044915160426,0.0,2800.0,386.8636363636363,803.198148798767,645127.2662337662,1,2,0,10,20,0,0,0,0.0,405.2857142857143,96.25,817.3333333333334,0,0,0,0,12,8327,0,55,0,350,64240,114,6,32,0,0,0,0,1.5998224358772862E15,388624.5409458247,1.599822436431165E15,1.599822435148617E15,No Label
192.168.0.104-63.32.147.35-46060-443-6,192.168.0.104,46060,63.32.147.35,443,6,11/09/2020 04:52:16 PM,308038,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.492705445432057,308038.0,0.0,308038.0,308038.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3.2463527227160287,3.2463527227160287,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,114,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-18.200.1.3-38506-443-6,192.168.0.104,38506,18.200.1.3,443,6,11/09/2020 04:52:14 PM,10914249,11,6,824.0,6305.0,434.0,0.0,74.90909090909092,137.68329931074032,5289.0,0.0,1050.8333333333333,2111.011266352377,653.182825497201,1.557596862596776,682140.5625,2477250.601103462,9964568.0,13.0,1.0914249E7,1091424.9,3119871.2305516875,9964568.0,102.0,697873.0,139574.6,130640.53592319651,279869.0,17.0,0,0,0,0,360,200,1.0078567934449727,0.5497400691518033,0.0,5289.0,396.05555555555566,1244.639303867601,1549126.9967320266,1,2,0,9,16,0,0,0,0.0,419.3529411764706,74.9090909090909,1050.8333333333333,0,0,0,0,8,10241,0,48,0,370,64240,114,6,32,0,0,0,0,1.599822435333499E15,2783321.4516168055,1.599822444969467E15,1.599822434096948E15,No Label
192.168.0.104-35.241.45.82-47466-443-6,192.168.0.104,47466,35.241.45.82,443,6,11/09/2020 04:52:24 PM,11931040,1,3,0.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,18.666666666666664,32.331615074619044,4.6936394480280015,0.33525996057342866,3977013.333333333,6809462.317441248,1.1839727E7,78.0,0,0,0,0,0,1.1839805E7,5919902.5,8371896.094768526,1.1839727E7,78.0,0,0,0,0,32,96,0.08381499014335717,0.25144497043007147,0.0,56.0,11.2,25.043961347997644,627.2,1,0,0,1,4,0,0,0,3.0,14.0,0.0,18.666666666666668,0,0,0,0,0,0,0,0,0,14,501,294,0,32,0,0,0,0,1.599822456102347E15,0.0,1.599822456102347E15,1.599822456102347E15,No Label
192.168.0.104-35.201.66.189-38838-443-6,192.168.0.104,38838,35.201.66.189,443,6,11/09/2020 04:52:14 PM,40453619,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07415900169525005,2.02268095E7,2.8480462973649576E7,4.0365538E7,88081.0,4.0453619E7,4.0453619E7,0.0,4.0453619E7,4.0453619E7,0,0,0,0,0,0,0,0,0,64,32,0.04943933446350004,0.02471966723175002,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,240,0,32,0,0,0,0,4.0277457E7,0.0,4.0277457E7,4.0277457E7,No Label
192.168.0.104-35.190.55.95-48660-443-6,192.168.0.104,48660,35.190.55.95,443,6,11/09/2020 04:52:14 PM,40453675,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741588990369849,2.02268375E7,2.8463392001738172E7,4.0353495E7,100180.0,4.0453675E7,4.0453675E7,0.0,4.0453675E7,4.0453675E7,0,0,0,0,0,0,0,0,0,64,32,0.0494392660246566,0.0247196330123283,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,240,0,32,0,0,0,0,4.0253315E7,0.0,4.0253315E7,4.0253315E7,No Label
192.168.0.104-35.201.74.235-56812-443-6,192.168.0.104,56812,35.201.74.235,443,6,11/09/2020 04:52:11 PM,42501634,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07058552148842089,2.1250817E7,2.9924443610190284E7,4.2410594E7,91040.0,4.2501634E7,4.2501634E7,0.0,4.2501634E7,4.2501634E7,0,0,0,0,0,0,0,0,0,64,32,0.047057014325613926,0.023528507162806963,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,240,0,32,0,0,0,0,4.2319554E7,0.0,4.2319554E7,4.2319554E7,No Label
192.168.0.104-67.202.94.94-59264-443-6,192.168.0.104,59264,67.202.94.94,443,6,11/09/2020 04:52:44 PM,9733781,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30820500276305784,4866890.5,6373944.6713225,9373950.0,359831.0,9733781.0,9733781.0,0.0,9733781.0,9733781.0,0,0,0,0,0,0,0,0,0,64,32,0.20547000184203856,0.10273500092101928,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,235,0,32,0,0,0,0,9014119.0,0.0,9014119.0,9014119.0,No Label
192.168.0.104-13.89.202.241-43222-443-6,192.168.0.104,43222,13.89.202.241,443,6,11/09/2020 04:52:48 PM,21336405,8,4,610.0,6141.0,517.0,0.0,76.25000000000001,181.03886717655806,4690.0,0.0,1535.25,2200.8127854651034,316.4075672541837,0.5624190204488526,1939673.1818181819,6071654.089980338,2.0240074E7,20.0,2.1336405E7,3048057.8571428573,7583166.365690311,2.0240074E7,704.0,709229.0,236409.66666666666,210262.64799372555,407855.0,1807.0,0,0,0,0,264,136,0.3749460136325684,0.1874730068162842,0.0,4690.0,519.3076923076924,1314.3056712332552,1727399.3974358977,1,2,0,4,11,0,0,0,0.0,562.5833333333334,76.25,1535.25,0,0,0,0,5,9539,0,50,0,511,64240,1027,2,32,0,0,0,0,1.4398402244575702E15,5.059082791271217E14,1.599822469811165E15,2.0197437E7,No Label
192.168.0.104-74.114.154.15-46358-443-6,192.168.0.104,46358,74.114.154.15,443,6,11/09/2020 04:52:28 PM,42843355,1,4,0.0,67.0,0.0,0.0,0.0,0.0,38.0,0.0,16.75,17.192537140670463,1.5638364455818177,0.11670421235685206,1.071083875E7,2.1191638347518068E7,4.2497355E7,6.0,0,0,0,0,0,4.2497389E7,1.4165796333333332E7,2.453584953414498E7,4.2497355E7,6.0,0,0,0,0,20,80,0.023340842471370412,0.09336336988548165,0.0,38.0,11.166666666666668,15.879756505270057,252.16666666666669,1,0,0,2,5,0,0,0,4.0,13.4,0.0,16.75,0,0,0,0,0,0,0,0,0,13,501,31,0,20,0,0,0,0,1.5998224701002135E15,2.9805513199342173E7,1.599822491175894E15,1.599822449024533E15,No Label
192.168.0.104-74.114.154.15-46358-443-6,192.168.0.104,46358,74.114.154.15,443,6,11/09/2020 04:53:11 PM,79,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,25316.455696202534,79.0,0.0,79.0,79.0,79.0,79.0,0.0,79.0,79.0,0,0,0,0,0,0,0,0,0,40,0,25316.455696202534,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,501,0,0,20,0,0,0,0,0,0,0,0,No Label
192.229.237.25-192.168.0.104-443-36800-6,192.229.237.25,443,192.168.0.104,36800,6,11/09/2020 04:52:19 PM,57968915,4,3,24.0,0.0,24.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.414014994070529,0.12075437327057095,9661485.833333334,1.7452512302234773E7,4.3221472E7,60.0,5.7968915E7,1.9322971666666664E7,2.1970962810481027E7,4.3221472E7,156.0,5.7968785E7,2.89843925E7,2.0257850555418372E7,4.3308856E7,1.4659929E7,0,0,0,0,128,96,0.06900249901175483,0.051751874258816125,0.0,24.0,3.0,8.48528137423857,72.0,1,0,0,1,7,0,0,0,0.0,3.4285714285714284,6.0,0.0,0,0,0,0,0,0,0,3,0,0,307,825,1,32,0,0,0,0,1.5998224617546702E15,2.4993490060178768E7,1.599822497792106E15,1.599822439997993E15,No Label
192.168.0.104-50.23.131.235-47964-443-6,192.168.0.104,47964,50.23.131.235,443,6,11/09/2020 04:52:36 PM,43258301,3,4,0.0,63.0,0.0,0.0,0.0,0.0,39.0,0.0,15.75,19.189841062395487,1.4563678772312394,0.16181865302569326,7209716.833333334,1.7491039451685417E7,4.2912033E7,19.0,4.3258279E7,2.16291395E7,3.058816161217644E7,4.3258236E7,43.0,4.2912136E7,1.4304045333333332E7,2.4775244070485853E7,4.2912033E7,46.0,0,0,0,0,96,128,0.06935085129672568,0.09246780172896757,0.0,39.0,7.875,15.122712341753664,228.69642857142858,1,0,0,2,7,0,0,0,1.0,9.0,0.0,15.75,0,0,0,0,0,0,0,0,0,9,501,244,0,32,0,0,0,0,1.5998224893142862E15,2.139893917617152E7,1.599822500128868E15,1.599822457216811E15,No Label
152.199.43.61-192.168.0.104-443-56150-6,152.199.43.61,443,192.168.0.104,56150,6,11/09/2020 04:52:21 PM,58477175,5,2,93.0,0.0,57.0,0.0,18.6,23.276597689524987,0.0,0.0,0.0,0.0,1.5903641036011058,0.11970482500223377,9746195.833333332,1.766488836240111E7,4.3783926E7,4.0,5.8477175E7,1.4619293750000002E7,2.0639993134043988E7,4.3783926E7,4.0,1.4598985E7,1.4598985E7,0.0,1.4598985E7,1.4598985E7,0,0,0,0,100,40,0.08550344643016698,0.034201378572066794,0.0,57.0,12.375,19.668230365599385,386.8392857142857,1,0,0,2,7,0,0,0,0.0,14.142857142857142,18.6,0.0,0,0,0,0,0,0,0,13,0,0,137,2383,3,20,0,0,0,0,1.5998224639418488E15,2.5243713766488187E7,1.599822500382479E15,1.59982244209372E15,No Label
192.168.0.104-152.199.43.61-56150-443-6,192.168.0.104,56150,152.199.43.61,443,6,11/09/2020 04:53:20 PM,79,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,25316.455696202534,79.0,0.0,79.0,79.0,79.0,79.0,0.0,79.0,79.0,0,0,0,0,0,0,0,0,0,40,0,25316.455696202534,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,2383,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.104-64.58.116.134-54918-443-6,192.168.0.104,54918,64.58.116.134,443,6,11/09/2020 04:52:38 PM,42693249,1,4,0.0,77.0,0.0,0.0,0.0,0.0,46.0,0.0,19.25,23.05609102457165,1.8035638374582361,0.11711453489988545,1.067331225E7,2.1116224641634773E7,4.2346702E7,17.0,0,0,0,0,0,4.2346786E7,1.4115595333333332E7,2.444885555029434E7,4.2346702E7,17.0,0,0,0,0,32,128,0.02342290697997709,0.09369162791990836,0.0,46.0,12.833333333333334,20.439341150503523,417.7666666666667,1,0,0,2,5,0,0,0,4.0,15.4,0.0,19.25,0,0,0,0,0,0,0,0,0,15,501,42,0,32,0,0,0,0,1.599822480265183E15,2.969860643220136E7,1.599822501265269E15,1.599822459265097E15,No Label
192.168.0.104-64.58.116.134-54918-443-6,192.168.0.104,54918,64.58.116.134,443,6,11/09/2020 04:53:21 PM,1684,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1187.6484560570073,1684.0,0.0,1684.0,1684.0,1684.0,1684.0,0.0,1684.0,1684.0,0,0,0,0,0,0,0,0,0,64,0,1187.6484560570073,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,501,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-139.45.196.10-49230-443-6,192.168.0.104,49230,139.45.196.10,443,6,11/09/2020 04:53:19 PM,5728199,10,10,1392.0,27392.0,533.0,0.0,139.20000000000002,229.6314922266156,10410.0,0.0,2739.2000000000003,3927.867326340508,5024.965089376259,3.491498811406517,301484.15789473685,1090527.7259757346,4792193.0,22.0,935956.0,103995.11111111112,99378.46141323134,227612.0,1031.0,5569742.0,618860.2222222222,1574922.1200137786,4810855.0,50.0,0,0,0,0,328,324,1.7457494057032585,1.7457494057032585,0.0,10410.0,1370.6666666666667,2958.889273584487,8755025.733333332,1,2,0,7,19,0,0,0,1.0,1439.2,139.2,2739.2,0,0,0,0,9,37919,0,69,0,1369,64240,32160,3,32,0,0,0,0,1.59982249995548E15,1302512.1633761993,1.599822504918573E15,1.599822499209208E15,No Label
192.168.0.104-139.45.195.59-42972-443-6,192.168.0.104,42972,139.45.195.59,443,6,11/09/2020 04:53:20 PM,5827962,8,7,1360.0,4282.0,517.0,0.0,170.00000000000003,240.25403222422722,2678.0,0.0,611.7142857142857,1017.6726248792247,968.0914185782268,2.573798525110493,416283.00000000006,1310995.5750676366,4960340.0,39.0,5827923.0,832560.4285714286,1822644.3071210077,4960415.0,1120.0,5665729.0,944288.1666666666,1990739.9778835424,5001012.0,75.0,0,0,0,0,264,228,1.3726925467255964,1.2011059783848967,0.0,2678.0,352.625,706.1184862802181,498603.3166666666,1,2,0,7,14,0,0,0,0.0,376.1333333333333,170.0,611.7142857142857,0,0,0,0,6,8425,0,90,0,285,64240,32160,3,32,0,0,0,0,1.5998225013784148E15,1566202.115211905,1.599822506278208E15,1.599822500491188E15,No Label
192.168.0.104-13.227.250.7-49618-443-6,192.168.0.104,49618,13.227.250.7,443,6,11/09/2020 04:52:12 PM,103681222,3,6,0.0,63.0,0.0,0.0,0.0,0.0,39.0,0.0,10.5,16.944025495731527,0.6076317271800673,0.08680453245429534,1.2960152749999998E7,2.0755753515809327E7,4.6932516E7,17.0,9.2123958E7,4.6061979E7,1366222.225133964,4.7028044E7,4.5095914E7,1.03585694E8,2.07171388E7,2.3614524534505818E7,4.7025573E7,17.0,0,0,0,0,96,192,0.028934844151431778,0.057869688302863556,0.0,39.0,6.3,13.744089638822937,188.89999999999998,1,0,0,2,9,0,0,0,2.0,7.0,0.0,10.5,0,0,0,0,0,0,0,0,0,7,501,122,0,32,0,0,0,0,1.5998224957460572E15,3.948028120063699E7,1.599822535637011E15,1.599822432239149E15,No Label
